Combination,Columns,Feature,Coefficient,p-value
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",const,18.42226656026406,1.9763822139157497e-52
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,8.906979326078146,1.151954685607407e-16
"('googletrends', 'casos')","['const', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,8.102547623811468e-71
"('googletrends', 'casos')","['const', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,14.744171214844076,3.86179904331809e-52
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20']",const,18.42226656026406,7.971340847501712e-55
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,10.147169093387895,9.200970479395972e-22
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,3.7346579770290765e-46
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,2.2135382971495914,0.04849809855367388
"('googletrends', 'casos')","['const', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.0572092888253002e-57
"('googletrends', 'casos')","['const', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,11.340149255433957,1.1596201737803255e-27
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14']",const,18.42226656026406,4.146297808407298e-59
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,11.838876153300555,1.8238558569814012e-30
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14']",const,18.42226656026406,8.489311775106276e-69
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.355715376256214,1.3844565628840687e-48
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,9.939504941561726e-71
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-0.9481201667818213,0.3778856984579859
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,15.35277885913778,3.205131516530777e-37
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",const,18.42226656026406,1.2284125894009204e-59
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,6.75255088814919,1.3386515926004499e-11
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,8.419234332678819,1.0434856135271891e-16
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,1.4689954624990399e-58
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,13.208874401366057,9.335224317692382e-29
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,8.725701467841722,1.4453719231584877e-14
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,6.868373926932988e-58
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,2.2872190199235853,0.07833150366938132
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,9.794259953852071,3.2197200274426057e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",const,18.42226656026406,5.446781934570341e-63
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,25.391171780160413,3.5063010815294116e-23
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-14.623780489053225,2.4172857761079017e-09
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",const,18.42226656026406,3.2544763042389285e-99
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",casos__ratio_population__num_casos_prueba_pcr__lag_14,15.794622719224552,8.686172100399017e-82
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,10.977335828369949,4.3859459908161535e-50
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,1.716413973366645e-81
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__entubado__lag_20,7.282479076335805,8.679461947937154e-20
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,13.158760049084481,4.2667153839919337e-50
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,7.171512626876414e-83
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",googletrends__tanatorio__lag_10,7.916804704613809,5.446655433706983e-22
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,17.34701881669405,2.0669818801063476e-71
"('googletrends', 'casos')","['const', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,2.8685510713126304e-75
"('googletrends', 'casos')","['const', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,12.085599986592875,4.6063103050228355e-34
"('googletrends', 'casos')","['const', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,5.531085839065175,1.6918369163606745e-09
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,1.024162815813093e-72
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,4.258166556951836,4.868445302419172e-05
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,12.069715022565713,6.1728553619369266e-27
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,2.4042362273600603e-87
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,9.580187816823127,5.603972823386252e-29
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,10.304183023841743,1.5606623587892243e-32
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",const,18.42226656026406,6.374663334220191e-55
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__tanatorio__lag_10,1.5055429840398435,0.13063282745111607
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,10.04101273198924,2.337951660335705e-21
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,4.613945793348636e-64
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,7.360898595029505,3.261723768198985e-14
"('googletrends', 'casos')","['const', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,9.081861796803222,4.01536940826441e-20
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20']",const,18.42226656026406,9.764167591398521e-65
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,9.473435445682316,2.2167068419109903e-21
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,6.899073606710759,1.1764945085163306e-12
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__entubado__lag_20']",const,18.42226656026406,1.4695728907952687e-82
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_pcr__lag_14,13.147867750744178,8.603432403368976e-52
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,8.213750037423527,4.651239485045817e-25
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.0396294805792575e-66
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,9.085730733154119,4.0818484979513116e-19
"('googletrends', 'casos')","['const', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,15.395743566347127,3.431333271492805e-44
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,3.487827568240089e-67
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,15.144658767300854,4.7715168419630126e-45
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,8.268465008924315,3.6068382517510593e-17
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,5.848698411090139e-70
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_pcr__lag_14,15.33735167434508,5.558102161752394e-50
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,-2.9281582446168293,0.0009817634147675468
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.5758589549566295e-60
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,7.630275527220421,2.1863015476370417e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,5.477814588041503,0.00017451096785806597
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,5.240191645390807e-128
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,15.952346012566304,2.1319608124184067e-109
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,13.260842088821446,1.3145734592269394e-88
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14']",const,18.42226656026406,3.6109903136900908e-127
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14']",casos__ratio_population__num_casos_prueba_pcr__lag_14,15.485695717431417,1.4787891254000875e-105
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,13.167767461647616,1.5140271291877588e-87
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,3.7898037507357665e-82
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-2.445664162874845,0.01174121660883662
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__entubado__lag_20,7.5806719136889855,5.800530322356773e-21
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,14.663738674123005,2.1587773642560877e-41
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,3.8095163967214498e-84
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,3.357709672457516,0.0010402565964232014
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",googletrends__tanatorio__lag_10,8.978321780699124,4.0039822946756274e-24
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,15.540672304654633,1.1872585554549154e-46
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.1235538667405192e-78
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-6.277416675836958,1.7726958835128318e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,14.673745540740184,2.939644292460178e-39
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.529858593113053,2.4157326944731555e-15
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,4.683791015553738e-86
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,22.073728381041335,4.212101439768353e-27
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-20.604405620004357,1.1485945106025476e-23
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,14.10634186271364,4.3298069654937027e-41
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,3.7898270026737474e-99
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,15.050781744402943,1.572427106211653e-46
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,10.022861623137663,1.801278233003872e-19
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,1.3350343457812206,0.2561035771813908
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",const,18.42226656026406,3.276969649577574e-64
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,10.534890178224193,3.6467487538659535e-20
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__tanatorio__lag_10,6.916377547973357,1.3410907689444896e-10
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,6.963681605172235,9.544322451361436e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,4.1351073373033696e-64
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,1.6373212043241727,0.17507624307121003
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,7.273171652520996,6.673118690996596e-14
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.002140679282387,2.0810676834446917e-10
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",const,18.42226656026406,1.0625194127603459e-67
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,20.852855761584262,4.924649025397815e-17
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-11.968757232758502,3.23786334526441e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,6.060214164377239,1.535966855116425e-10
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",const,18.42226656026406,2.0035998134964327e-111
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.772129416070221,7.342599043759624e-84
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,9.419377065311195,5.67910913933634e-44
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,5.564540665711955,5.581546948125741e-19
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.4284206156816905e-69
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,5.991636928434308,6.271316597360821e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,10.51729023101432,7.70650751945943e-24
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,11.985110969858658,1.6652290017564615e-22
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,1.6126946379969343e-68
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,22.550484503013752,1.235890670014499e-20
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-8.527786090276207,0.00043158653708932855
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,7.0250392175101215,5.042275953700036e-12
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",const,18.42226656026406,3.592501299435075e-102
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.85429186389749,2.8463555150426364e-73
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,12.537758707531268,3.758232910531641e-52
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10']",googletrends__tanatorio__lag_10,3.415076390493655,4.818964557623057e-06
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,6.750840630595462e-64
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,21.082733860585005,1.6780557251615435e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-13.52726211318391,3.087398040283893e-08
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,4.285129325694814,0.0024294560923609054
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,2.109821511284924e-133
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,16.142190920361593,1.2850843096625054e-115
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,3.76426097264188,9.189033365866752e-09
